molecule_chembl_id,canonical_smiles,standard_type,standard_value,standard_units
CHEMBL468367,NS(=O)(=O)c1ccc(-n2cc(-c3ccc(F)cc3)nn2)cc1,IC50,13500.0,nM
CHEMBL513184,NS(=O)(=O)c1ccc(-n2cc(-c3ccccc3)nn2)cc1,IC50,1300.0,nM
CHEMBL3087871,Cc1ccc2c(c1)oc(=O)n2Cc1cn(-c2ccc(Cl)cc2)nn1,IC50,5600.0,nM
CHEMBL3087872,Cc1ccc2c(c1)oc(=O)n2Cc1cn(-c2ccc(F)cc2)nn1,IC50,2400.0,nM
CHEMBL3087873,Cc1ccc2oc(=O)n(Cc3cn(-c4ccc(Br)cc4)nn3)c2c1,IC50,2780.0,nM
CHEMBL3087874,Cc1ccc2c(c1)oc(=O)n2Cc1cn(-c2ccccc2Cl)nn1,IC50,3600.0,nM
CHEMBL3087875,O=c1oc2ccc(Cl)cc2n1Cc1cn(-c2ccc(Cl)cc2)nn1,IC50,2700.0,nM
CHEMBL3087876,O=c1oc2ccc(Cl)cc2n1Cc1cn(-c2ccccc2F)nn1,IC50,3100.0,nM
CHEMBL117,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,IC50,25500.0,nM
CHEMBL3100127,O=C1/C(=C\c2cn(CCCOc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)c3ccccc23)c2ccccc2N1c1c(Cl)cccc1Cl,IC50,7300.0,nM
CHEMBL3100125,O=C1Nc2ccccc2/C1=C/c1cn(CCCOc2cc(O)c3c(=O)cc(-c4ccccc4)oc3c2)c2ccccc12,IC50,7900.0,nM
CHEMBL3100124,CC1=NN(c2cccc(Cl)c2)C(=O)/C1=C\c1cn(CCCCOc2cc(O)c3c(=O)cc(-c4ccccc4)oc3c2)c2ccccc12,IC50,6200.0,nM
CHEMBL3100129,CC1=NN(c2cccc(Cl)c2)C(=O)/C1=C\c1cn(CCCOc2cc(O)c3c(=O)cc(-c4ccccc4)oc3c2)c2ccccc12,IC50,700.0,nM
CHEMBL3099221,CC(C)(C)c1cc(/C=N/NC(=O)c2ccccc2)c(O)c(C(C)(C)C)c1,IC50,6490.0,nM
CHEMBL3099220,CC(C)(C)c1cc(/C=N/NC(=O)c2ccncc2)c(O)c(C(C)(C)C)c1,IC50,7110.0,nM
CHEMBL3099219,CC(C)(C)c1cc(/C=N/NC(=O)c2ccccc2O)c(O)c(C(C)(C)C)c1,IC50,5130.0,nM
CHEMBL3099218,CC(C)(C)c1cc(/C=N/NC(=O)c2cccnc2)c(O)c(C(C)(C)C)c1,IC50,8800.0,nM
CHEMBL3104551,Cc1c(C(N)C(=O)NCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,IC50,13700.0,nM
CHEMBL3104549,Cc1c(C(N)C(=O)NCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,IC50,21000.0,nM
CHEMBL3104539,Cc1c(CC(=O)NCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,IC50,1400.0,nM
CHEMBL3104556,Cc1c(CC(=O)NCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,IC50,1700.0,nM
CHEMBL3113238,O=S(=O)(Nc1ccncc1Nc1ccc(O)c(Br)c1)C(F)(F)F,IC50,100000.0,nM
CHEMBL3113237,O=S(=O)(Nc1ccncc1Nc1ccc(F)c(Br)c1)C(F)(F)F,IC50,2270.0,nM
CHEMBL3113236,O=S(=O)(Nc1ccncc1Nc1ccc(F)c(Cl)c1)C(F)(F)F,IC50,1570.0,nM
CHEMBL3113235,Cc1cc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)ccc1Br,IC50,300.0,nM
CHEMBL3113234,Cc1ccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)cc1Br,IC50,90.0,nM
CHEMBL3113233,Cc1ccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)cc1Cl,IC50,1960.0,nM
CHEMBL3113232,Cc1ccc(Nc2cnccc2NS(C)(=O)=O)cc1C,IC50,30740.0,nM
CHEMBL3113231,Cc1ccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)cc1C,IC50,550.0,nM
CHEMBL3113230,Cc1cc(C)cc(Nc2cnccc2NS(C)(=O)=O)c1,IC50,100000.0,nM
CHEMBL3113229,Cc1cc(C)cc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)c1,IC50,1040.0,nM
CHEMBL3113228,O=S(=O)(Nc1ccncc1Nc1ccccc1)C1CC1,IC50,35090.0,nM
CHEMBL3113227,O=S(=O)(C1CC1)N(c1ccncc1Nc1ccccc1)S(=O)(=O)C1CC1,IC50,56760.0,nM
CHEMBL3113226,N#Cc1cccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)c1,IC50,36230.0,nM
CHEMBL3113225,O=S(=O)(Nc1ccncc1Nc1ccc(O)cc1)C(F)(F)F,IC50,100000.0,nM
CHEMBL3113224,O=S(=O)(Nc1ccncc1Nc1cccc(I)c1)C(F)(F)F,IC50,260.0,nM
CHEMBL3113242,CS(=O)(=O)Nc1ccncc1Nc1ccc(F)cc1,IC50,20680.0,nM
CHEMBL3113241,CS(=O)(=O)Nc1ccncc1Nc1cccc(F)c1,IC50,10050.0,nM
CHEMBL3113240,O=S(=O)(Nc1ccncc1Nc1ccc(F)cc1)C(F)(F)F,IC50,300.0,nM
CHEMBL3113239,O=S(=O)(Nc1ccncc1Nc1cccc(F)c1)C(F)(F)F,IC50,240.0,nM
CHEMBL3127462,COc1cc2occc2c(OC)c1-c1cc(-c2ccc(C(F)(F)F)cc2)n(-c2ccc(S(N)(=O)=O)cc2)n1,IC50,340.0,nM
CHEMBL3127461,COc1cc2occc2c(OC)c1-c1cc(-c2ccc(F)cc2)n(-c2ccc(S(N)(=O)=O)cc2)n1,IC50,460.0,nM
CHEMBL3127460,COc1cc2occc2c(OC)c1-c1cc(-c2ccc(Cl)cc2)n(-c2ccc(S(N)(=O)=O)cc2)n1,IC50,26000.0,nM
CHEMBL3127459,COc1cc2occc2c(OC)c1-c1cc(-c2ccccc2)n(-c2ccc(S(N)(=O)=O)cc2)n1,IC50,35000.0,nM
CHEMBL3127458,COc1c(-c2cc(-c3cccnc3)nn2-c2ccc(S(N)(=O)=O)cc2)c(O)c(OC)c2occc12,IC50,360.0,nM
CHEMBL3127309,COc1c(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)c(O)c(OC)c2occc12,IC50,520.0,nM
CHEMBL3127308,COc1c(-c2cc(-c3cccnc3)nn2-c2ccc(S(N)(=O)=O)cc2)c(O)cc2occc12,IC50,400.0,nM
CHEMBL3127307,COc1c(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)c(O)cc2occc12,IC50,7000.0,nM
CHEMBL3127306,COc1c(-c2cc(C)nn2-c2ccc(S(N)(=O)=O)cc2)c(O)cc2occc12,IC50,7500.0,nM
CHEMBL3236777,CNC(=O)c1nc(-c2cc(OC)c(OC)c(OC)c2)n(-c2ccc(OC)cc2)n1,IC50,68200.0,nM
CHEMBL3237067,COc1ccc(-n2nc(C(=O)Nc3ccc(Br)cc3)nc2-c2cc(OC)c(OC)c(OC)c2)cc1,IC50,100000.0,nM
CHEMBL3237068,COc1ccc(-n2nc(C(=O)Nc3ccc(Cl)cc3)nc2-c2cc(OC)c(OC)c(OC)c2)cc1,IC50,100000.0,nM
CHEMBL3237071,COc1ccc(-n2nc(C(=O)Nc3ccc(OC)c(OC)c3)nc2-c2cc(OC)c(OC)c(OC)c2)cc1,IC50,100000.0,nM
CHEMBL3237075,COc1ccc(-n2nc(C(=O)NN)nc2-c2cc(OC)c(OC)c(OC)c2)cc1,IC50,46300.0,nM
CHEMBL3233596,Cc1ccc(C2=C(c3ccc(S(N)(=O)=O)cc3)C(=O)NC2=O)cc1,IC50,1500.0,nM
CHEMBL3233597,COc1ccc(C2=C(c3ccc(S(N)(=O)=O)cc3)C(=O)NC2=O)cc1,IC50,1200.0,nM
CHEMBL3233598,NS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)cc3)C(=O)NC2=O)cc1,IC50,26000.0,nM
CHEMBL3233599,CN1C(=O)C(c2ccccc2)=C(c2ccc(S(N)(=O)=O)cc2)C1=O,IC50,36.0,nM
CHEMBL3233600,Cc1ccc(C2=C(c3ccc(S(N)(=O)=O)cc3)C(=O)N(C)C2=O)cc1,IC50,85.0,nM
CHEMBL3233601,COc1ccc(C2=C(c3ccc(S(N)(=O)=O)cc3)C(=O)N(C)C2=O)cc1,IC50,53.0,nM
CHEMBL3233602,CN1C(=O)C(c2ccc(Cl)cc2)=C(c2ccc(S(N)(=O)=O)cc2)C1=O,IC50,6.0,nM
CHEMBL241970,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(C)(=O)=O)cc2)cc1,IC50,130.0,nM
CHEMBL3238414,CS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccccc2)cc1,IC50,6840.0,nM
CHEMBL3238415,Cc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)COC2=O)cc1,IC50,300.0,nM
CHEMBL3238416,Cc1ccc(C2=C(c3ccc(S(N)(=O)=O)cc3)COC2=O)cc1,IC50,110.0,nM
CHEMBL3234234,CCOC(=O)/C(=C/c1cccc(Cl)c1)CSc1nc(C)cc(C)n1,IC50,5880.0,nM
CHEMBL3234235,CCOC(=O)/C(=C/c1ccc(Br)cc1)CSc1nc(C)cc(C)n1,IC50,3170.0,nM
CHEMBL3234224,COC(=O)/C(=C/c1ccc(C(F)(F)F)cc1)CSc1nc2ccccc2o1,IC50,2950.0,nM
CHEMBL3234225,COC(=O)/C(=C/c1ccc(OC)cc1)CSc1nc2ccccc2o1,IC50,4760.0,nM
CHEMBL3234226,COC(=O)/C(=C/c1ccc2ccccc2c1)CSc1nc2ccccc2o1,IC50,4340.0,nM
CHEMBL3234231,COC(=O)/C(=C/c1ccc2ccccc2c1)CSc1nc2ccccc2s1,IC50,2930.0,nM
CHEMBL3234232,CCOC(=O)/C(=C/c1cccc(F)c1)CSc1nncn1C,IC50,3880.0,nM
CHEMBL3264514,CCOC(=O)c1c(C)oc2ccc(Oc3ccccc3)cc12,IC50,18500.0,nM
CHEMBL3264515,CCOC(=O)c1c(C)oc2ccc(Oc3ccccc3C)cc12,IC50,6100.0,nM
CHEMBL3264516,CCOC(=O)c1c(C)oc2ccc(Oc3ccc(C)cc3)cc12,IC50,4200.0,nM
CHEMBL3264517,CCOC(=O)c1c(C)oc2ccc(Oc3ccc(OC)cc3)cc12,IC50,8600.0,nM
CHEMBL3264518,CCOC(=O)c1c(-c2ccccc2)oc2ccc(Oc3ccccc3)cc12,IC50,18200.0,nM
CHEMBL3264519,CCOC(=O)c1c(-c2ccccc2)oc2ccc(Oc3ccccc3C)cc12,IC50,20100.0,nM
CHEMBL3264520,CCOC(=O)c1c(-c2ccccc2)oc2ccc(Oc3ccc(C)cc3)cc12,IC50,19200.0,nM
CHEMBL3264523,CCOC(=O)c1c(C)oc2ccc(Oc3ccccn3)cc12,IC50,8100.0,nM
CHEMBL3264524,CCOC(=O)c1c(C)oc2ccc(Oc3ccc4ccccc4c3)cc12,IC50,15800.0,nM
CHEMBL3264687,O=[N+]([O-])c1cccc(-n2cc(CSc3nc4ccccc4o3)nn2)c1,IC50,9580.0,nM
CHEMBL3264688,O=[N+]([O-])c1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1,IC50,9870.0,nM
CHEMBL3264689,c1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1,IC50,6420.0,nM
CHEMBL3264690,CCc1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1,IC50,3800.0,nM
CHEMBL3264691,COc1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1,IC50,2300.0,nM
CHEMBL3264692,Clc1cccc(-n2cc(CSc3nc4ccccc4o3)nn2)c1,IC50,4630.0,nM
CHEMBL3264693,Clc1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1,IC50,1900.0,nM
CHEMBL3264694,Clc1ccccc1-n1cc(CSc2nc3ccccc3o2)nn1,IC50,3530.0,nM
CHEMBL3264695,Brc1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1,IC50,2800.0,nM
CHEMBL3264696,Fc1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1,IC50,5210.0,nM
CHEMBL3264697,Cc1ccccc1-n1cc(CSc2nc3ccccc3o2)nn1,IC50,4680.0,nM
CHEMBL3264698,Brc1ccccc1-n1cc(CSc2nc3ccccc3o2)nn1,IC50,2750.0,nM
CHEMBL3264699,Fc1ccccc1-n1cc(CSc2nc3ccccc3o2)nn1,IC50,2400.0,nM
CHEMBL3264700,Cc1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1C,IC50,4350.0,nM
CHEMBL3264701,CC(C)(C)c1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1,IC50,3850.0,nM
CHEMBL3264702,CCOc1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1,IC50,3500.0,nM
CHEMBL3264703,c1cncc(-n2cc(CSc3nc4ccccc4o3)nn2)c1,IC50,3980.0,nM
CHEMBL3264704,Clc1ncccc1-n1cc(CSc2nc3ccccc3o2)nn1,IC50,5030.0,nM
CHEMBL1242554,O=[N+]([O-])c1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccccc3)o2)cc1,IC50,310.0,nM
CHEMBL3265358,O=[N+]([O-])c1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccncc3)o2)cc1,IC50,500.0,nM
CHEMBL3265351,O=[N+]([O-])c1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccc(Cl)cc3)o2)cc1,IC50,1200.0,nM
CHEMBL1242275,c1ccc(-c2nnc(-c3cn(-c4ccccc4)nc3-c3ccccc3)o2)cc1,IC50,1500.0,nM
CHEMBL3265354,Fc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccncc3)o2)cc1,IC50,2300.0,nM
CHEMBL3265355,Clc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccncc3)o2)cc1,IC50,4400.0,nM
CHEMBL1242276,Clc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccccc3)o2)cc1,IC50,4700.0,nM
CHEMBL3265347,Fc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccc(Cl)cc3)o2)cc1,IC50,5500.0,nM
CHEMBL1242364,Fc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccccc3)o2)cc1,IC50,6500.0,nM
CHEMBL3265348,Clc1ccc(-c2nnc(-c3cn(-c4ccccc4)nc3-c3ccc(Cl)cc3)o2)cc1,IC50,8700.0,nM
CHEMBL3265352,c1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccncc3)o2)cc1,IC50,11100.0,nM
CHEMBL1242459,Cc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccccc3)o2)cc1,IC50,25000.0,nM
CHEMBL3265345,Clc1ccc(-c2nnc(-c3cn(-c4ccccc4)nc3-c3ccccc3)o2)cc1,IC50,38000.0,nM
CHEMBL3265356,Brc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccncc3)o2)cc1,IC50,39000.0,nM
CHEMBL3265357,COc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccncc3)o2)cc1,IC50,42000.0,nM
CHEMBL3265349,Clc1ccc(-c2nnc(-c3cn(-c4ccccc4)nc3-c3ccc(Br)cc3)o2)cc1,IC50,50000.0,nM
CHEMBL3265353,Cc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccncc3)o2)cc1,IC50,53000.0,nM
CHEMBL3265346,Cc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccc(Cl)cc3)o2)cc1,IC50,58000.0,nM
CHEMBL3265350,COc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccc(Cl)cc3)o2)cc1,IC50,67000.0,nM
CHEMBL1242365,Brc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccccc3)o2)cc1,IC50,100000.0,nM
CHEMBL1242460,COc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccccc3)o2)cc1,IC50,100000.0,nM
CHEMBL3289101,C=C(C)[C@@H]1CC[C@]2(C)[C@H](CC=C3[C@@H]4[C@@H](C)[C@H](C)CC[C@]4(C)CC[C@]32C)[C@@]1(C)CCC(=O)O,IC50,10000.0,nM
CHEMBL3289096,CC(C)=CCC[C@H](C(=O)O)[C@@H]1CC[C@]2(C)C3=C(CC[C@@]12C)[C@@]1(C)CC[C@@H](O)C(C)(C)[C@@H]1CC3,IC50,10000.0,nM
CHEMBL3289097,CC(=O)O[C@@H]1CC[C@]2(C)C3=C(CC[C@H]2C1(C)C)[C@@]1(C)CC[C@@H]([C@H](CCC=C(C)C)C(=O)O)[C@]1(C)CC3,IC50,10000.0,nM
CHEMBL3289098,CC(C)=CCC[C@H](C(=O)O)[C@@H]1CC[C@]2(C)C3=C(CC[C@@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3,IC50,10000.0,nM
CHEMBL566929,CC(C)=CCC[C@H](C(=O)O)[C@H]1CC[C@]2(C)C3=C(CC[C@@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@H]1CC3,IC50,10000.0,nM
CHEMBL3289099,CC(C)=CCC[C@H](C(=O)O)[C@@H]1CC[C@]2(C)C3=CC[C@H]4C(C)(C)[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]12C,IC50,10000.0,nM
CHEMBL3289100,CC(=O)O[C@@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@H]([C@H](CCC=C(C)C)C(=O)O)CC[C@]4(C)C3=CC[C@H]2C1(C)C,IC50,10000.0,nM
CHEMBL3289102,CC(C)[C@@H]1CC[C@]2(C)[C@H](CC=C3[C@@H]4[C@@H](C)[C@H](C)CC[C@]4(C)CC[C@]32C)[C@@]1(C)CCC(=O)O,IC50,10000.0,nM
CHEMBL3289103,CC(C)[C@@H]1CC[C@]2(C)[C@H](C(=O)C=C3[C@@H]4[C@@H](C)[C@H](C)CC[C@]4(C)CC[C@]32C)[C@@]1(C)CCC(=O)O,IC50,10000.0,nM
CHEMBL3289104,CC(C)[C@@H]1CC[C@]2(C)[C@H](CC=C3[C@@H]4CC(C)(C)CC[C@]4(C)CC[C@]32C)[C@@]1(C)CCC(=O)O,IC50,10000.0,nM
CHEMBL3289105,C=C(C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@@H]12,IC50,10000.0,nM
CHEMBL3289106,C=C(C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)[C@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@@H]12,IC50,10000.0,nM
CHEMBL3289107,C=C(C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)[C@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@@H]12,IC50,10000.0,nM
CHEMBL3290441,COc1cc(/C=C/c2cc(/C=C/c3cc(CC=C(C)C)c(O)c(OC)c3)[nH]n2)cc(CC=C(C)C)c1O,IC50,13.0,nM
CHEMBL3287567,COc1ccc(-c2ccccc2-c2nc3ccccc3o2)cc1Cl,IC50,670.0,nM
CHEMBL3287559,Oc1ccc(-c2ccccc2-c2nc3ccccc3o2)cc1Cl,IC50,410.0,nM
CHEMBL3287560,CS(=O)(=O)c1ccc(-c2ccccc2-c2nc3ccccc3o2)cc1,IC50,1340.0,nM
CHEMBL3290205,CC(C)NC(=O)c1nc(-c2ccccc2)n(-c2ccc(S(N)(=O)=O)cc2)n1,IC50,16000.0,nM
CHEMBL3290204,NS(=O)(=O)c1ccc(-n2nc(C(=O)NC3CCCCC3)nc2-c2ccccc2)cc1,IC50,660.0,nM
CHEMBL3290202,NS(=O)(=O)c1ccc(-n2nc(C(=O)NCc3ccccc3)nc2-c2ccccc2)cc1,IC50,1700.0,nM
CHEMBL3290203,Cc1ccc(NC(=O)c2nc(-c3ccccc3)n(-c3ccc(S(N)(=O)=O)cc3)n2)cc1,IC50,1900.0,nM
CHEMBL3290201,COc1ccc(NC(=O)c2nc(-c3ccccc3)n(-c3ccc(S(N)(=O)=O)cc3)n2)cc1,IC50,890.0,nM
CHEMBL3290200,COc1ccc(NC(=O)c2nc(-c3ccccc3)n(-c3ccc(S(N)(=O)=O)cc3)n2)cc1OC,IC50,1300.0,nM
CHEMBL3290199,NS(=O)(=O)c1ccc(-n2nc(C(=O)Nc3ccc(Cl)cc3)nc2-c2ccccc2)cc1,IC50,470.0,nM
CHEMBL3290197,NS(=O)(=O)c1ccc(-n2nc(C(=O)Nc3nc4ccccc4s3)nc2-c2ccccc2)cc1,IC50,380.0,nM
CHEMBL191534,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCCc1c[nH]c2ccc(O)cc12,IC50,5000.0,nM
CHEMBL3359450,CC(C(=O)NCCc1c[nH]c2ccc(O)cc12)c1cccc(Oc2ccccc2)c1,IC50,7000.0,nM
CHEMBL3359451,COc1ccc2cc([C@H](C)C(=O)NCCc3c[nH]c4ccc(O)cc34)ccc2c1,IC50,18000.0,nM
CHEMBL3359452,CC(C)Cc1ccc(C(C)C(=O)NCCc2c[nH]c3ccc(O)cc23)cc1,IC50,10000.0,nM
CHEMBL3359453,CC(C(=O)NCCc1c[nH]c2ccc(O)cc12)c1ccc(-c2ccccc2)c(F)c1,IC50,8000.0,nM
CHEMBL3322393,CC1CN(c2ccc(S(C)(=O)=O)cc2)C(c2ccc(Cl)cc2)=N1,IC50,10000.0,nM
CHEMBL3322394,CS(=O)(=O)c1ccc(N2CCN=C2c2ccc(F)cc2)cc1,IC50,10000.0,nM
CHEMBL3322395,CC1CN(c2ccc(S(C)(=O)=O)cc2)C(c2ccc(F)cc2)=N1,IC50,10000.0,nM
CHEMBL3322396,CS(=O)(=O)c1ccc(N2CCN=C2c2ccc(Cl)cc2)cc1,IC50,7100.0,nM
CHEMBL3322397,CS(=O)(=O)c1ccc(N2CCN=C2c2cccc(Br)c2)cc1,IC50,6800.0,nM
CHEMBL3322398,CC1CN(c2ccc(S(C)(=O)=O)cc2)C(c2cccc(Br)c2)=N1,IC50,10000.0,nM
CHEMBL3322399,CS(=O)(=O)c1ccc(N2CCN=C2c2cccc(F)c2)cc1,IC50,10000.0,nM
CHEMBL3322400,CS(=O)(=O)c1ccc(N2CCN=C2c2cccc(Cl)c2)cc1,IC50,8100.0,nM
CHEMBL3322401,Cc1cccc(C2=NCCN2c2ccc(S(C)(=O)=O)cc2)c1,IC50,10000.0,nM
CHEMBL3322402,COc1ccc(C2=NCCN2c2ccc(S(C)(=O)=O)cc2)cc1F,IC50,10000.0,nM
CHEMBL3322403,COc1cc(C2=NCCN2c2ccc(S(C)(=O)=O)cc2)ccc1F,IC50,10000.0,nM
CHEMBL3322404,COc1ccc(C2=NCCN2c2ccc(S(C)(=O)=O)cc2)cc1Cl,IC50,10000.0,nM
CHEMBL3322405,CS(=O)(=O)c1ccc(N2CCN=C2c2ccc(F)c(F)c2)cc1,IC50,10000.0,nM
CHEMBL3322406,CS(=O)(=O)c1ccc(N2CCN=C2c2ccc(Cl)c(Cl)c2)cc1,IC50,2100.0,nM
CHEMBL3322407,CS(=O)(=O)c1ccc(N2CCN=C2c2ccc(Cl)c(C(F)(F)F)c2)cc1,IC50,3600.0,nM
CHEMBL3322408,NS(=O)(=O)c1ccc(N2CCN=C2c2ccc(F)cc2)cc1,IC50,6900.0,nM
CHEMBL3322409,CC1CN(c2ccc(S(N)(=O)=O)cc2)C(c2ccc(F)cc2)=N1,IC50,10000.0,nM
CHEMBL3322410,NS(=O)(=O)c1ccc(N2CCN=C2c2ccc(Cl)cc2)cc1,IC50,3400.0,nM
CHEMBL3322411,CC1CN(c2ccc(S(N)(=O)=O)cc2)C(c2ccc(Cl)cc2)=N1,IC50,10000.0,nM
CHEMBL3322412,NS(=O)(=O)c1ccc(N2CCN=C2c2cccc(Br)c2)cc1,IC50,2900.0,nM
CHEMBL3322413,CC1CN(c2ccc(S(N)(=O)=O)cc2)C(c2cccc(Br)c2)=N1,IC50,10000.0,nM
CHEMBL3322414,NS(=O)(=O)c1ccc(N2CCN=C2c2cccc(F)c2)cc1,IC50,7200.0,nM
CHEMBL3322415,NS(=O)(=O)c1ccc(N2CCN=C2c2cccc(Cl)c2)cc1,IC50,2500.0,nM
CHEMBL3322416,Cc1cccc(C2=NCCN2c2ccc(S(N)(=O)=O)cc2)c1,IC50,10000.0,nM
CHEMBL3322417,COc1ccc(C2=NCCN2c2ccc(S(N)(=O)=O)cc2)cc1F,IC50,9500.0,nM
CHEMBL3322418,COc1cc(C2=NCCN2c2ccc(S(N)(=O)=O)cc2)ccc1F,IC50,10000.0,nM
CHEMBL3322419,COc1ccc(C2=NCCN2c2ccc(S(N)(=O)=O)cc2)cc1Cl,IC50,6200.0,nM
CHEMBL3322420,NS(=O)(=O)c1ccc(N2CCN=C2c2ccc(F)c(F)c2)cc1,IC50,6700.0,nM
CHEMBL3322421,NS(=O)(=O)c1ccc(N2CCN=C2c2ccc(Cl)c(Cl)c2)cc1,IC50,300.0,nM
CHEMBL3322422,NS(=O)(=O)c1ccc(N2CCN=C2c2ccc(Cl)c(C(F)(F)F)c2)cc1,IC50,1800.0,nM
CHEMBL3311308,COc1ccc(S(=O)(=O)Nc2c(C)cc(C)cc2C)cc1,IC50,100000.0,nM
CHEMBL3314084,O=C1/C(=C/c2coc3ccccc3c2=O)c2ccccc2N1c1c(Cl)cccc1Cl,IC50,1.3,nM
CHEMBL3314085,O=C1/C(=C/c2coc3ccc(Br)cc3c2=O)c2ccccc2N1c1c(Cl)cccc1Cl,IC50,7600.0,nM
CHEMBL3314086,CC(C)c1ccc2occ(/C=C3/C(=O)N(c4c(Cl)cccc4Cl)c4ccccc43)c(=O)c2c1,IC50,5.8,nM
CHEMBL3314087,O=C1Nc2ccccc2/C1=C/c1coc2ccccc2c1=O,IC50,29.0,nM
CHEMBL3314088,O=C1Nc2ccccc2/C1=C/c1coc2ccc(Br)cc2c1=O,IC50,20.0,nM
CHEMBL3314089,CC1=NN(c2cccc(Cl)c2)C(=O)/C1=C/c1coc2c([N+](=O)[O-])cc(F)cc2c1=O,IC50,10000.0,nM
CHEMBL3309824,O=S(=O)(c1ccccc1)N1N=C(C(F)(F)F)CC1c1ccc2c(c1)OCO2,IC50,5650.0,nM
CHEMBL3309823,O=S(=O)(c1ccccc1)N1N=C(C(F)(F)F)CC1c1ccc2c(c1)OCCO2,IC50,1970.0,nM
CHEMBL3309822,O=S(=O)(c1ccccc1)N1N=C(C(F)(F)F)CC1c1ccc2ccccc2c1,IC50,173600.0,nM
CHEMBL3309821,O=S(=O)(c1ccccc1)N1N=C(C(F)(F)F)CC1c1cccc2ccccc12,IC50,67130.0,nM
CHEMBL3309820,CS(=O)(=O)c1ccc(N2N=C(C(F)(F)F)CC2c2cccc3c2OCO3)cc1,IC50,41.0,nM
CHEMBL3309819,CS(=O)(=O)c1ccc(N2N=C(C(F)(F)F)CC2c2cccc3c2OCCO3)cc1,IC50,210.0,nM
